,industry_name,state,count,med,sum_count,avg_med,sum_med
775,Accounting,TX,25,5280.0,269,6875.0,212945.0
776,Accounting,OH,18,4640.0,269,6875.0,212945.0
777,Accounting,FL,15,9933.0,269,6875.0,212945.0
778,Accounting,IL,12,8750.0,269,6875.0,212945.0
779,Accounting,NY,11,11458.0,269,6875.0,212945.0
780,Accounting,PA,10,9416.0,269,6875.0,212945.0
781,Accounting,MI,10,,269,6875.0,212945.0
782,Accounting,GA,10,11666.0,269,6875.0,212945.0
783,Accounting,MO,8,8250.0,269,6875.0,212945.0
784,Accounting,MA,8,6875.0,269,6875.0,212945.0
785,Accounting,IN,8,6054.0,269,6875.0,212945.0
786,Accounting,AZ,8,5208.0,269,6875.0,212945.0
787,Accounting,VA,7,5120.0,269,6875.0,212945.0
788,Accounting,CT,6,6875.0,269,6875.0,212945.0
789,Accounting,NJ,5,8333.0,269,6875.0,212945.0
790,Accounting,MN,5,5000.0,269,6875.0,212945.0
791,Accounting,KY,5,6054.0,269,6875.0,212945.0
792,Accounting,WA,4,8000.0,269,6875.0,212945.0
793,Accounting,NC,4,7708.0,269,6875.0,212945.0
794,Accounting,MD,4,6458.0,269,6875.0,212945.0
795,Accounting,CO,4,8020.0,269,6875.0,212945.0
796,Accounting,WI,3,5280.0,269,6875.0,212945.0
797,Accounting,DC,3,7500.0,269,6875.0,212945.0
798,Accounting,OR,2,5000.0,269,6875.0,212945.0
799,Accounting,KS,2,,269,6875.0,212945.0
800,Accounting,IA,2,5833.0,269,6875.0,212945.0
801,Accounting,AR,2,6666.0,269,6875.0,212945.0
802,Accounting,AL,2,3125.0,269,6875.0,212945.0
803,Accounting,UT,1,,269,6875.0,212945.0
804,Accounting,TN,1,,269,6875.0,212945.0
805,Accounting,OK,1,,269,6875.0,212945.0
806,Accounting,NE,1,3360.0,269,6875.0,212945.0
807,Accounting,MT,1,,269,6875.0,212945.0
808,Accounting,LA,1,,269,6875.0,212945.0
809,Accounting,DE,1,11875.0,269,6875.0,212945.0
810,Higher Education,IL,53,4166.0,263,4480.0,157171.0
811,Higher Education,CA,29,6041.0,263,4480.0,157171.0
812,Higher Education,TX,27,6400.0,263,4480.0,157171.0
813,Higher Education,MA,19,2720.0,263,4480.0,157171.0
814,Higher Education,OK,14,,263,4480.0,157171.0
815,Higher Education,GA,14,4000.0,263,4480.0,157171.0
816,Higher Education,,11,3812.0,263,4480.0,157171.0
817,Higher Education,PA,10,7301.0,263,4480.0,157171.0
818,Higher Education,FL,10,3916.0,263,4480.0,157171.0
819,Higher Education,VA,9,3200.0,263,4480.0,157171.0
820,Higher Education,WI,7,3516.0,263,4480.0,157171.0
821,Higher Education,NY,7,5500.0,263,4480.0,157171.0
822,Higher Education,MO,7,4160.0,263,4480.0,157171.0
823,Higher Education,WA,5,6277.0,263,4480.0,157171.0
824,Higher Education,TN,4,4480.0,263,4480.0,157171.0
825,Higher Education,NJ,4,3333.0,263,4480.0,157171.0
826,Higher Education,OH,3,9729.0,263,4480.0,157171.0
827,Higher Education,NC,3,8000.0,263,4480.0,157171.0
828,Higher Education,MI,3,1.0,263,4480.0,157171.0
829,Higher Education,MD,3,,263,4480.0,157171.0
830,Higher Education,AZ,3,3200.0,263,4480.0,157171.0
831,Higher Education,SC,2,2236.0,263,4480.0,157171.0
832,Higher Education,CT,2,5833.0,263,4480.0,157171.0
833,Higher Education,CO,2,7916.0,263,4480.0,157171.0
834,Higher Education,VT,1,5833.0,263,4480.0,157171.0
835,Higher Education,UT,1,6354.0,263,4480.0,157171.0
836,Higher Education,OR,1,,263,4480.0,157171.0
837,Higher Education,NV,1,,263,4480.0,157171.0
838,Higher Education,NH,1,7575.0,263,4480.0,157171.0
839,Higher Education,ND,1,4500.0,263,4480.0,157171.0
840,Higher Education,MN,1,3040.0,263,4480.0,157171.0
841,Higher Education,KY,1,9094.0,263,4480.0,157171.0
842,Higher Education,KS,1,2400.0,263,4480.0,157171.0
843,Higher Education,IN,1,4583.0,263,4480.0,157171.0
844,Higher Education,ID,1,5175.0,263,4480.0,157171.0
845,Higher Education,AK,1,2880.0,263,4480.0,157171.0
846,Motor Vehicle Manufacturing,MI,32,8000.0,251,4960.0,186988.0
847,Food and Beverage Services,,27,7654.0,251,4000.0,196432.0
848,Food and Beverage Services,CA,25,7083.0,251,4000.0,196432.0
849,Motor Vehicle Manufacturing,OH,22,4000.0,251,4960.0,186988.0
850,Motor Vehicle Manufacturing,CA,22,10416.0,251,4960.0,186988.0
851,Food and Beverage Services,NY,19,7500.0,251,4000.0,196432.0
852,Motor Vehicle Manufacturing,TX,18,4960.0,251,4960.0,186988.0
853,Food and Beverage Services,TX,13,6666.0,251,4000.0,196432.0
854,Food and Beverage Services,MN,13,4333.0,251,4000.0,196432.0
855,Food and Beverage Services,FL,13,5550.0,251,4000.0,196432.0
856,Motor Vehicle Manufacturing,,12,9583.0,251,4960.0,186988.0
857,Motor Vehicle Manufacturing,SC,11,6458.0,251,4960.0,186988.0
858,Food and Beverage Services,OH,10,3840.0,251,4000.0,196432.0
859,Food and Beverage Services,MA,10,4160.0,251,4000.0,196432.0
860,Motor Vehicle Manufacturing,TN,9,,251,4960.0,186988.0
861,Motor Vehicle Manufacturing,NC,9,4960.0,251,4960.0,186988.0
862,Motor Vehicle Manufacturing,IL,9,4960.0,251,4960.0,186988.0
863,Motor Vehicle Manufacturing,FL,9,7625.0,251,4960.0,186988.0
864,Food and Beverage Services,VA,8,3040.0,251,4000.0,196432.0
865,Motor Vehicle Manufacturing,AZ,8,6250.0,251,4960.0,186988.0
866,Food and Beverage Services,KY,7,2240.0,251,4000.0,196432.0
867,Food and Beverage Services,GA,7,3040.0,251,4000.0,196432.0
868,Motor Vehicle Manufacturing,PA,7,3333.0,251,4960.0,186988.0
869,Food and Beverage Services,WI,6,3200.0,251,4000.0,196432.0
870,Food and Beverage Services,TN,6,3040.0,251,4000.0,196432.0
871,Food and Beverage Services,SC,6,3840.0,251,4000.0,196432.0
872,Food and Beverage Services,MI,6,2560.0,251,4000.0,196432.0
873,Food and Beverage Services,LA,6,3916.0,251,4000.0,196432.0
874,Motor Vehicle Manufacturing,GA,6,4791.0,251,4960.0,186988.0
875,Food and Beverage Services,RI,5,8640.0,251,4000.0,196432.0
876,Food and Beverage Services,IL,5,3680.0,251,4000.0,196432.0
877,Food and Beverage Services,CO,5,5916.0,251,4000.0,196432.0
878,Motor Vehicle Manufacturing,OK,5,7500.0,251,4960.0,186988.0
879,Motor Vehicle Manufacturing,IN,5,8333.0,251,4960.0,186988.0
880,Food and Beverage Services,OK,4,4583.0,251,4000.0,196432.0
881,Food and Beverage Services,ND,4,4000.0,251,4000.0,196432.0
882,Food and Beverage Services,NC,4,3200.0,251,4000.0,196432.0
883,Motor Vehicle Manufacturing,VA,4,4000.0,251,4960.0,186988.0
884,Motor Vehicle Manufacturing,OR,4,4000.0,251,4960.0,186988.0
885,Motor Vehicle Manufacturing,NJ,4,4800.0,251,4960.0,186988.0
886,Motor Vehicle Manufacturing,MO,4,2880.0,251,4960.0,186988.0
887,Motor Vehicle Manufacturing,MN,4,,251,4960.0,186988.0
888,Motor Vehicle Manufacturing,MD,4,4960.0,251,4960.0,186988.0
889,Motor Vehicle Manufacturing,KY,4,4041.0,251,4960.0,186988.0
890,Food and Beverage Services,UT,3,6354.0,251,4000.0,196432.0
891,Food and Beverage Services,SD,3,4583.0,251,4000.0,196432.0
892,Food and Beverage Services,PA,3,4166.0,251,4000.0,196432.0
893,Food and Beverage Services,MD,3,7260.0,251,4000.0,196432.0
894,Food and Beverage Services,IN,3,2880.0,251,4000.0,196432.0
895,Food and Beverage Services,IA,3,7291.0,251,4000.0,196432.0
896,Food and Beverage Services,AZ,3,,251,4000.0,196432.0
897,Food and Beverage Services,AL,3,3520.0,251,4000.0,196432.0
898,Motor Vehicle Manufacturing,WI,3,4166.0,251,4960.0,186988.0
899,Motor Vehicle Manufacturing,WA,3,5770.0,251,4960.0,186988.0
900,Motor Vehicle Manufacturing,NY,3,19791.0,251,4960.0,186988.0
901,Motor Vehicle Manufacturing,NE,3,7200.0,251,4960.0,186988.0
902,Motor Vehicle Manufacturing,MA,3,5760.0,251,4960.0,186988.0
903,Motor Vehicle Manufacturing,AL,3,,251,4960.0,186988.0
904,Food and Beverage Services,NM,2,2400.0,251,4000.0,196432.0
905,Food and Beverage Services,NJ,2,7654.0,251,4000.0,196432.0
906,Food and Beverage Services,NH,2,3040.0,251,4000.0,196432.0
907,Food and Beverage Services,NE,2,3840.0,251,4000.0,196432.0
908,Food and Beverage Services,MO,2,,251,4000.0,196432.0
909,Food and Beverage Services,DE,2,2400.0,251,4000.0,196432.0
910,Food and Beverage Services,AR,2,7291.0,251,4000.0,196432.0
911,Motor Vehicle Manufacturing,UT,2,,251,4960.0,186988.0
912,Motor Vehicle Manufacturing,RI,2,5000.0,251,4960.0,186988.0
913,Motor Vehicle Manufacturing,MS,2,,251,4960.0,186988.0
914,Motor Vehicle Manufacturing,LA,2,7291.0,251,4960.0,186988.0
915,Motor Vehicle Manufacturing,KS,2,,251,4960.0,186988.0
916,Motor Vehicle Manufacturing,IA,2,4000.0,251,4960.0,186988.0
917,Motor Vehicle Manufacturing,CT,2,1760.0,251,4960.0,186988.0
918,Motor Vehicle Manufacturing,CO,2,3200.0,251,4960.0,186988.0
919,Food and Beverage Services,OR,1,3520.0,251,4000.0,196432.0
920,Food and Beverage Services,MS,1,16666.0,251,4000.0,196432.0
921,Food and Beverage Services,HI,1,2720.0,251,4000.0,196432.0
922,Food and Beverage Services,DC,1,9166.0,251,4000.0,196432.0
923,Motor Vehicle Manufacturing,WV,1,7200.0,251,4960.0,186988.0
924,Motor Vehicle Manufacturing,NV,1,,251,4960.0,186988.0
925,Motor Vehicle Manufacturing,NM,1,,251,4960.0,186988.0
926,Motor Vehicle Manufacturing,ID,1,,251,4960.0,186988.0
927,Motor Vehicle Manufacturing,AR,1,,251,4960.0,186988.0
928,Banking,TX,21,7083.0,247,5600.0,215236.0
929,Banking,NY,21,8541.0,247,5600.0,215236.0
930,Banking,CA,20,4640.0,247,5600.0,215236.0
931,Banking,FL,17,4960.0,247,5600.0,215236.0
932,Banking,,15,11200.0,247,5600.0,215236.0
933,Banking,NC,14,9920.0,247,5600.0,215236.0
934,Banking,NJ,13,10833.0,247,5600.0,215236.0
935,Banking,IL,13,4000.0,247,5600.0,215236.0
936,Banking,WA,8,4480.0,247,5600.0,215236.0
937,Banking,GA,8,,247,5600.0,215236.0
938,Banking,AZ,8,4000.0,247,5600.0,215236.0
939,Banking,VA,7,5920.0,247,5600.0,215236.0
940,Banking,CO,6,5833.0,247,5600.0,215236.0
941,Banking,SC,5,30208.0,247,5600.0,215236.0
942,Banking,PA,5,3680.0,247,5600.0,215236.0
943,Banking,OR,5,3840.0,247,5600.0,215236.0
944,Banking,MI,5,2880.0,247,5600.0,215236.0
945,Banking,MD,5,5600.0,247,5600.0,215236.0
946,Banking,LA,5,30208.0,247,5600.0,215236.0
947,Banking,AR,5,5417.0,247,5600.0,215236.0
948,Banking,WI,4,4960.0,247,5600.0,215236.0
949,Banking,MN,4,3040.0,247,5600.0,215236.0
950,Banking,MA,4,,247,5600.0,215236.0
951,Banking,IN,4,,247,5600.0,215236.0
952,Banking,OH,3,,247,5600.0,215236.0
953,Banking,NH,3,12320.0,247,5600.0,215236.0
954,Banking,KS,3,,247,5600.0,215236.0
955,Banking,CT,3,3680.0,247,5600.0,215236.0
956,Banking,TN,2,,247,5600.0,215236.0
957,Banking,OK,2,8160.0,247,5600.0,215236.0
958,Banking,MO,2,8333.0,247,5600.0,215236.0
959,Banking,DE,2,4000.0,247,5600.0,215236.0
960,Banking,UT,1,,247,5600.0,215236.0
961,Banking,NV,1,,247,5600.0,215236.0
962,Banking,NM,1,,247,5600.0,215236.0
963,Banking,DC,1,7500.0,247,5600.0,215236.0
964,Banking,AL,1,,247,5600.0,215236.0
965,Biotechnology Research,CA,52,7680.0,246,6250.0,171463.0
966,Biotechnology Research,,33,10250.0,246,6250.0,171463.0
967,Biotechnology Research,MA,27,9760.0,246,6250.0,171463.0
968,Biotechnology Research,WA,19,6241.0,246,6250.0,171463.0
969,Biotechnology Research,PA,12,7200.0,246,6250.0,171463.0
970,Biotechnology Research,TX,10,2560.0,246,6250.0,171463.0
971,Biotechnology Research,NJ,9,8800.0,246,6250.0,171463.0
972,Biotechnology Research,WI,8,5291.0,246,6250.0,171463.0
973,Biotechnology Research,MD,8,3680.0,246,6250.0,171463.0
974,Biotechnology Research,AZ,7,6699.0,246,6250.0,171463.0
975,Biotechnology Research,IN,6,3040.0,246,6250.0,171463.0
976,Biotechnology Research,NY,5,9166.0,246,6250.0,171463.0
977,Biotechnology Research,TN,4,3360.0,246,6250.0,171463.0
978,Biotechnology Research,NC,4,6720.0,246,6250.0,171463.0
979,Biotechnology Research,MN,4,6720.0,246,6250.0,171463.0
980,Biotechnology Research,IL,4,5280.0,246,6250.0,171463.0
981,Biotechnology Research,GA,4,5833.0,246,6250.0,171463.0
982,Biotechnology Research,VA,3,3200.0,246,6250.0,171463.0
983,Biotechnology Research,OH,3,,246,6250.0,171463.0
984,Biotechnology Research,MO,3,3680.0,246,6250.0,171463.0
985,Biotechnology Research,KS,3,3200.0,246,6250.0,171463.0
986,Biotechnology Research,CO,3,12500.0,246,6250.0,171463.0
987,Biotechnology Research,UT,2,,246,6250.0,171463.0
988,Biotechnology Research,NE,2,3520.0,246,6250.0,171463.0
989,Biotechnology Research,IA,2,6250.0,246,6250.0,171463.0
990,Biotechnology Research,FL,2,6250.0,246,6250.0,171463.0
991,Biotechnology Research,WY,1,5833.0,246,6250.0,171463.0
992,Biotechnology Research,WV,1,,246,6250.0,171463.0
993,Biotechnology Research,NV,1,6250.0,246,6250.0,171463.0
994,Biotechnology Research,MI,1,,246,6250.0,171463.0
995,Biotechnology Research,LA,1,6250.0,246,6250.0,171463.0
996,Biotechnology Research,DE,1,,246,6250.0,171463.0
997,Biotechnology Research,AR,1,6250.0,246,6250.0,171463.0
998,Non-profit Organizations,CA,59,5600.0,244,5000.0,147695.0
999,Non-profit Organizations,NY,31,4791.0,244,5000.0,147695.0
1000,Non-profit Organizations,,27,5120.0,244,5000.0,147695.0
1001,Non-profit Organizations,WA,15,6720.0,244,5000.0,147695.0
1002,Non-profit Organizations,TX,12,5208.0,244,5000.0,147695.0
1003,Non-profit Organizations,MI,8,4833.0,244,5000.0,147695.0
1004,Non-profit Organizations,MA,7,4320.0,244,5000.0,147695.0
1005,Non-profit Organizations,DC,7,3360.0,244,5000.0,147695.0
1006,Non-profit Organizations,VA,6,6080.0,244,5000.0,147695.0
1007,Non-profit Organizations,TN,6,,244,5000.0,147695.0
1008,Non-profit Organizations,MD,6,5750.0,244,5000.0,147695.0
1009,Non-profit Organizations,IL,6,4166.0,244,5000.0,147695.0
1010,Non-profit Organizations,PA,5,6227.0,244,5000.0,147695.0
1011,Non-profit Organizations,FL,5,2720.0,244,5000.0,147695.0
1012,Non-profit Organizations,AZ,5,5833.0,244,5000.0,147695.0
1013,Non-profit Organizations,IA,4,2560.0,244,5000.0,147695.0
1014,Non-profit Organizations,CO,4,3916.0,244,5000.0,147695.0
1015,Non-profit Organizations,WI,3,5000.0,244,5000.0,147695.0
1016,Non-profit Organizations,OR,3,4160.0,244,5000.0,147695.0
1017,Non-profit Organizations,NC,3,11020.0,244,5000.0,147695.0
1018,Non-profit Organizations,UT,2,3040.0,244,5000.0,147695.0
1019,Non-profit Organizations,OH,2,2880.0,244,5000.0,147695.0
1020,Non-profit Organizations,MN,2,,244,5000.0,147695.0
1021,Non-profit Organizations,IN,2,2880.0,244,5000.0,147695.0
1022,Non-profit Organizations,GA,2,10000.0,244,5000.0,147695.0
1023,Non-profit Organizations,AR,2,4316.0,244,5000.0,147695.0
1024,Non-profit Organizations,AL,2,2916.0,244,5000.0,147695.0
1025,Non-profit Organizations,VT,1,6083.0,244,5000.0,147695.0
1026,Non-profit Organizations,SC,1,,244,5000.0,147695.0
1027,Non-profit Organizations,RI,1,7500.0,244,5000.0,147695.0
1028,Non-profit Organizations,NV,1,,244,5000.0,147695.0
1029,Non-profit Organizations,NJ,1,,244,5000.0,147695.0
1030,Non-profit Organizations,ME,1,,244,5000.0,147695.0
1031,Non-profit Organizations,ID,1,5416.0,244,5000.0,147695.0
1032,Non-profit Organizations,CT,1,5280.0,244,5000.0,147695.0
1033,Wellness and Fitness Services,,32,10875.0,214,6666.0,113340.0
1034,Wellness and Fitness Services,CA,25,6975.0,214,6666.0,113340.0
1035,Wellness and Fitness Services,IL,19,3360.0,214,6666.0,113340.0
1036,Wellness and Fitness Services,NC,14,7083.0,214,6666.0,113340.0
1037,Wellness and Fitness Services,FL,14,7291.0,214,6666.0,113340.0
1038,Wellness and Fitness Services,NY,13,10040.0,214,6666.0,113340.0
1039,Wellness and Fitness Services,NJ,9,,214,6666.0,113340.0
1040,Wellness and Fitness Services,MI,9,,214,6666.0,113340.0
1041,Wellness and Fitness Services,MO,7,,214,6666.0,113340.0
1042,Wellness and Fitness Services,MA,7,7000.0,214,6666.0,113340.0
1043,Wellness and Fitness Services,GA,7,,214,6666.0,113340.0
1044,Wellness and Fitness Services,TX,6,,214,6666.0,113340.0
1045,Wellness and Fitness Services,PA,5,6666.0,214,6666.0,113340.0
1046,Wellness and Fitness Services,NV,5,18384.0,214,6666.0,113340.0
1047,Wellness and Fitness Services,WA,4,4160.0,214,6666.0,113340.0
1048,Wellness and Fitness Services,OH,4,7500.0,214,6666.0,113340.0
1049,Wellness and Fitness Services,KY,4,4333.0,214,6666.0,113340.0
1050,Wellness and Fitness Services,AZ,4,,214,6666.0,113340.0
1051,Wellness and Fitness Services,UT,3,4583.0,214,6666.0,113340.0
1052,Wellness and Fitness Services,SC,3,,214,6666.0,113340.0
1053,Wellness and Fitness Services,MD,3,4333.0,214,6666.0,113340.0
1054,Wellness and Fitness Services,AL,3,,214,6666.0,113340.0
1055,Wellness and Fitness Services,VA,2,,214,6666.0,113340.0
1056,Wellness and Fitness Services,OR,2,,214,6666.0,113340.0
1057,Wellness and Fitness Services,MN,2,,214,6666.0,113340.0
1058,Wellness and Fitness Services,KS,2,,214,6666.0,113340.0
1059,Wellness and Fitness Services,CT,2,4583.0,214,6666.0,113340.0
1060,Wellness and Fitness Services,TN,1,2654.0,214,6666.0,113340.0
1061,Wellness and Fitness Services,IN,1,,214,6666.0,113340.0
1062,Wellness and Fitness Services,DC,1,,214,6666.0,113340.0
1063,Wellness and Fitness Services,CO,1,3520.0,214,6666.0,113340.0
1064,Industrial Machinery Manufacturing,TX,23,7040.0,209,5416.0,138133.0
1065,Industrial Machinery Manufacturing,,16,8541.0,209,5416.0,138133.0
1066,Industrial Machinery Manufacturing,CA,14,8750.0,209,5416.0,138133.0
1067,Industrial Machinery Manufacturing,MN,13,3040.0,209,5416.0,138133.0
1068,Industrial Machinery Manufacturing,IL,12,6720.0,209,5416.0,138133.0
1069,Industrial Machinery Manufacturing,GA,12,,209,5416.0,138133.0
1070,Industrial Machinery Manufacturing,PA,10,5600.0,209,5416.0,138133.0
1071,Industrial Machinery Manufacturing,OH,9,5000.0,209,5416.0,138133.0
1072,Industrial Machinery Manufacturing,MD,9,,209,5416.0,138133.0
1073,Industrial Machinery Manufacturing,NC,7,5416.0,209,5416.0,138133.0
1074,Industrial Machinery Manufacturing,CT,7,8125.0,209,5416.0,138133.0
1075,Industrial Machinery Manufacturing,TN,6,5280.0,209,5416.0,138133.0
1076,Industrial Machinery Manufacturing,SC,6,4320.0,209,5416.0,138133.0
1077,Industrial Machinery Manufacturing,MI,6,4000.0,209,5416.0,138133.0
1078,Industrial Machinery Manufacturing,WI,5,,209,5416.0,138133.0
1079,Industrial Machinery Manufacturing,WA,5,3680.0,209,5416.0,138133.0
1080,Industrial Machinery Manufacturing,VA,5,7360.0,209,5416.0,138133.0
1081,Industrial Machinery Manufacturing,AZ,5,,209,5416.0,138133.0
1082,Industrial Machinery Manufacturing,NY,4,5440.0,209,5416.0,138133.0
1083,Industrial Machinery Manufacturing,MT,4,,209,5416.0,138133.0
1084,Industrial Machinery Manufacturing,MA,4,13541.0,209,5416.0,138133.0
1085,Industrial Machinery Manufacturing,CO,4,3520.0,209,5416.0,138133.0
1086,Industrial Machinery Manufacturing,OK,3,7500.0,209,5416.0,138133.0
1087,Industrial Machinery Manufacturing,KS,3,4960.0,209,5416.0,138133.0
1088,Industrial Machinery Manufacturing,OR,2,7062.0,209,5416.0,138133.0
1089,Industrial Machinery Manufacturing,ND,2,,209,5416.0,138133.0
1090,Industrial Machinery Manufacturing,LA,2,,209,5416.0,138133.0
1091,Industrial Machinery Manufacturing,KY,2,,209,5416.0,138133.0
1092,Industrial Machinery Manufacturing,FL,2,5120.0,209,5416.0,138133.0
1093,Industrial Machinery Manufacturing,AL,2,,209,5416.0,138133.0
1094,Industrial Machinery Manufacturing,RI,1,,209,5416.0,138133.0
1095,Industrial Machinery Manufacturing,NH,1,3958.0,209,5416.0,138133.0
1096,Industrial Machinery Manufacturing,IN,1,4160.0,209,5416.0,138133.0
1097,Industrial Machinery Manufacturing,ID,1,,209,5416.0,138133.0
1098,Industrial Machinery Manufacturing,IA,1,,209,5416.0,138133.0
1099,NaN,CA,27,5603.0,206,5208.0,145494.0
1100,NaN,TX,20,4480.0,206,5208.0,145494.0
1101,NaN,SC,12,3520.0,206,5208.0,145494.0
1102,NaN,NY,12,5208.0,206,5208.0,145494.0
1103,NaN,IL,12,2880.0,206,5208.0,145494.0
1104,NaN,WI,7,4000.0,206,5208.0,145494.0
1105,NaN,PA,7,3958.0,206,5208.0,145494.0
1106,NaN,FL,7,5833.0,206,5208.0,145494.0
1107,NaN,CO,7,4640.0,206,5208.0,145494.0
1108,NaN,UT,6,,206,5208.0,145494.0
1109,NaN,NM,6,,206,5208.0,145494.0
1110,NaN,GA,6,6716.0,206,5208.0,145494.0
1111,NaN,NV,5,5637.0,206,5208.0,145494.0
1112,NaN,MI,5,,206,5208.0,145494.0
1113,NaN,AZ,5,3200.0,206,5208.0,145494.0
1114,NaN,,5,4420.0,206,5208.0,145494.0
1115,NaN,TN,4,6875.0,206,5208.0,145494.0
1116,NaN,OR,4,5280.0,206,5208.0,145494.0
1117,NaN,OH,4,4708.0,206,5208.0,145494.0
1118,NaN,MD,4,7083.0,206,5208.0,145494.0
1119,NaN,NC,3,5833.0,206,5208.0,145494.0
1120,NaN,MA,3,8333.0,206,5208.0,145494.0
1121,NaN,KY,3,3040.0,206,5208.0,145494.0
1122,NaN,KS,3,,206,5208.0,145494.0
1123,NaN,ID,3,3360.0,206,5208.0,145494.0
1124,NaN,WY,2,,206,5208.0,145494.0
1125,NaN,WA,2,5120.0,206,5208.0,145494.0
1126,NaN,NJ,2,7916.0,206,5208.0,145494.0
1127,NaN,MT,2,,206,5208.0,145494.0
1128,NaN,MO,2,2240.0,206,5208.0,145494.0
1129,NaN,MN,2,,206,5208.0,145494.0
1130,NaN,LA,2,5759.0,206,5208.0,145494.0
1131,NaN,IA,2,,206,5208.0,145494.0
1132,NaN,AK,2,,206,5208.0,145494.0
1133,NaN,VA,1,7690.0,206,5208.0,145494.0
1134,NaN,SD,1,,206,5208.0,145494.0
1135,NaN,NE,1,,206,5208.0,145494.0
1136,NaN,MS,1,,206,5208.0,145494.0
1137,NaN,IN,1,,206,5208.0,145494.0
1138,NaN,CT,1,,206,5208.0,145494.0
1139,NaN,AR,1,5829.0,206,5208.0,145494.0
1140,NaN,AL,1,6333.0,206,5208.0,145494.0
1141,"Transportation, Logistics, Supply Chain and Storage",TX,23,5208.0,199,4282.0,125117.0
1142,"Transportation, Logistics, Supply Chain and Storage",CA,20,7083.0,199,4282.0,125117.0
1143,"Transportation, Logistics, Supply Chain and Storage",,17,12291.0,199,4282.0,125117.0
1144,"Transportation, Logistics, Supply Chain and Storage",TN,11,3040.0,199,4282.0,125117.0
1145,"Transportation, Logistics, Supply Chain and Storage",NC,11,4960.0,199,4282.0,125117.0
1146,"Transportation, Logistics, Supply Chain and Storage",PA,10,3916.0,199,4282.0,125117.0
1147,"Transportation, Logistics, Supply Chain and Storage",IL,9,4160.0,199,4282.0,125117.0
1148,"Transportation, Logistics, Supply Chain and Storage",NJ,8,11208.0,199,4282.0,125117.0
1149,"Transportation, Logistics, Supply Chain and Storage",KS,8,,199,4282.0,125117.0
1150,"Transportation, Logistics, Supply Chain and Storage",VA,7,2880.0,199,4282.0,125117.0
1151,"Transportation, Logistics, Supply Chain and Storage",GA,7,6666.0,199,4282.0,125117.0
1152,"Transportation, Logistics, Supply Chain and Storage",OH,6,2720.0,199,4282.0,125117.0
1153,"Transportation, Logistics, Supply Chain and Storage",MA,6,4282.0,199,4282.0,125117.0
1154,"Transportation, Logistics, Supply Chain and Storage",MI,5,4160.0,199,4282.0,125117.0
1155,"Transportation, Logistics, Supply Chain and Storage",MD,5,4960.0,199,4282.0,125117.0
1156,"Transportation, Logistics, Supply Chain and Storage",IN,5,2880.0,199,4282.0,125117.0
1157,"Transportation, Logistics, Supply Chain and Storage",FL,5,6250.0,199,4282.0,125117.0
1158,"Transportation, Logistics, Supply Chain and Storage",MN,4,7520.0,199,4282.0,125117.0
1159,"Transportation, Logistics, Supply Chain and Storage",CO,4,3840.0,199,4282.0,125117.0
1160,"Transportation, Logistics, Supply Chain and Storage",AZ,4,2880.0,199,4282.0,125117.0
1161,"Transportation, Logistics, Supply Chain and Storage",WA,3,4320.0,199,4282.0,125117.0
1162,"Transportation, Logistics, Supply Chain and Storage",UT,2,,199,4282.0,125117.0
1163,"Transportation, Logistics, Supply Chain and Storage",SD,2,,199,4282.0,125117.0
1164,"Transportation, Logistics, Supply Chain and Storage",SC,2,5333.0,199,4282.0,125117.0
1165,"Transportation, Logistics, Supply Chain and Storage",OK,2,3040.0,199,4282.0,125117.0
1166,"Transportation, Logistics, Supply Chain and Storage",NY,2,,199,4282.0,125117.0
1167,"Transportation, Logistics, Supply Chain and Storage",NE,2,,199,4282.0,125117.0
1168,"Transportation, Logistics, Supply Chain and Storage",WI,1,2560.0,199,4282.0,125117.0
1169,"Transportation, Logistics, Supply Chain and Storage",OR,1,,199,4282.0,125117.0
1170,"Transportation, Logistics, Supply Chain and Storage",NV,1,,199,4282.0,125117.0
1171,"Transportation, Logistics, Supply Chain and Storage",NH,1,3520.0,199,4282.0,125117.0
1172,"Transportation, Logistics, Supply Chain and Storage",MS,1,,199,4282.0,125117.0
1173,"Transportation, Logistics, Supply Chain and Storage",MO,1,,199,4282.0,125117.0
1174,"Transportation, Logistics, Supply Chain and Storage",LA,1,5440.0,199,4282.0,125117.0
1175,"Transportation, Logistics, Supply Chain and Storage",KY,1,,199,4282.0,125117.0
1176,"Transportation, Logistics, Supply Chain and Storage",DE,1,,199,4282.0,125117.0
1177,Civil Engineering,CA,30,10625.0,189,8333.0,140258.0
1178,Civil Engineering,TX,23,8333.0,189,8333.0,140258.0
1179,Civil Engineering,,17,12291.0,189,8333.0,140258.0
1180,Civil Engineering,FL,13,,189,8333.0,140258.0
1181,Civil Engineering,OH,10,,189,8333.0,140258.0
1182,Civil Engineering,VA,8,4480.0,189,8333.0,140258.0
1183,Civil Engineering,NY,8,10009.0,189,8333.0,140258.0
1184,Civil Engineering,CO,7,8333.0,189,8333.0,140258.0
1185,Civil Engineering,WA,6,5125.0,189,8333.0,140258.0
1186,Civil Engineering,NC,6,,189,8333.0,140258.0
1187,Civil Engineering,AZ,6,8320.0,189,8333.0,140258.0
1188,Civil Engineering,MI,5,,189,8333.0,140258.0
1189,Civil Engineering,MD,5,5760.0,189,8333.0,140258.0
1190,Civil Engineering,MA,5,,189,8333.0,140258.0
