,industry_name,state,count,med,sum_count,avg_med,sum_med
0,Book and Periodical Publishing,WA,2,16765.0,172,16765.0,346758.0
1,Book and Periodical Publishing,VA,9,16765.0,172,16765.0,346758.0
2,Book and Periodical Publishing,TX,14,16765.0,172,16765.0,346758.0
3,Book and Periodical Publishing,TN,3,16765.0,172,16765.0,346758.0
4,Book and Periodical Publishing,PA,4,16765.0,172,16765.0,346758.0
5,Book and Periodical Publishing,NY,6,16765.0,172,16765.0,346758.0
6,Book and Periodical Publishing,NJ,8,16765.0,172,16765.0,346758.0
7,Book and Periodical Publishing,NH,2,16765.0,172,16765.0,346758.0
8,Book and Periodical Publishing,MN,5,16765.0,172,16765.0,346758.0
9,Book and Periodical Publishing,MI,5,16765.0,172,16765.0,346758.0
10,Book and Periodical Publishing,MD,5,16765.0,172,16765.0,346758.0
11,Book and Periodical Publishing,MA,7,16765.0,172,16765.0,346758.0
12,Book and Periodical Publishing,IN,5,16765.0,172,16765.0,346758.0
13,Book and Periodical Publishing,IL,6,16765.0,172,16765.0,346758.0
14,Book and Periodical Publishing,HI,1,16765.0,172,16765.0,346758.0
15,Book and Periodical Publishing,GA,3,16765.0,172,16765.0,346758.0
16,Book and Periodical Publishing,FL,10,16765.0,172,16765.0,346758.0
17,Book and Periodical Publishing,CT,2,16765.0,172,16765.0,346758.0
18,Book and Periodical Publishing,CO,4,16765.0,172,16765.0,346758.0
19,Book and Periodical Publishing,CA,30,16765.0,172,16765.0,346758.0
20,Book and Periodical Publishing,OH,11,8125.0,172,16765.0,346758.0
21,Book and Periodical Publishing,,3,3333.0,172,16765.0,346758.0
22,Book and Periodical Publishing,WI,4,,172,16765.0,346758.0
23,Book and Periodical Publishing,OR,1,,172,16765.0,346758.0
24,Book and Periodical Publishing,OK,2,,172,16765.0,346758.0
25,Book and Periodical Publishing,NV,4,,172,16765.0,346758.0
26,Book and Periodical Publishing,NM,1,,172,16765.0,346758.0
27,Book and Periodical Publishing,NE,1,,172,16765.0,346758.0
28,Book and Periodical Publishing,NC,3,,172,16765.0,346758.0
29,Book and Periodical Publishing,MO,1,,172,16765.0,346758.0
30,Book and Periodical Publishing,KY,2,,172,16765.0,346758.0
31,Book and Periodical Publishing,KS,2,,172,16765.0,346758.0
32,Book and Periodical Publishing,DC,1,,172,16765.0,346758.0
33,Book and Periodical Publishing,AZ,5,,172,16765.0,346758.0
34,Retail Health and Personal Care Products,NJ,5,16625.0,9,16625.0,16625.0
35,Retail Health and Personal Care Products,PA,1,,9,16625.0,16625.0
36,Retail Health and Personal Care Products,,3,,9,16625.0,16625.0
37,Capital Markets,NY,3,31250.0,14,15833.0,84165.0
38,Capital Markets,NJ,1,20833.0,14,15833.0,84165.0
39,Capital Markets,IL,4,15833.0,14,15833.0,84165.0
40,Capital Markets,FL,2,8541.0,14,15833.0,84165.0
41,Capital Markets,,2,7708.0,14,15833.0,84165.0
42,Capital Markets,VA,1,,14,15833.0,84165.0
43,Capital Markets,MN,1,,14,15833.0,84165.0
44,Public Policy Offices,DC,3,15484.0,6,15484.0,41988.0
45,Public Policy Offices,CA,2,15484.0,6,15484.0,41988.0
46,Public Policy Offices,NC,1,11020.0,6,15484.0,41988.0
47,Computer Networking Products,NY,2,25308.0,40,14108.0,211164.0
48,Computer Networking Products,CT,2,25308.0,40,14108.0,211164.0
49,Computer Networking Products,IA,1,22654.0,40,14108.0,211164.0
50,Computer Networking Products,CO,2,18170.0,40,14108.0,211164.0
51,Computer Networking Products,,5,18079.0,40,14108.0,211164.0
52,Computer Networking Products,WI,1,16691.0,40,14108.0,211164.0
53,Computer Networking Products,TX,8,16691.0,40,14108.0,211164.0
54,Computer Networking Products,CA,8,14108.0,40,14108.0,211164.0
55,Computer Networking Products,MA,2,12500.0,40,14108.0,211164.0
56,Computer Networking Products,NC,1,11391.0,40,14108.0,211164.0
57,Computer Networking Products,IN,1,10800.0,40,14108.0,211164.0
58,Computer Networking Products,FL,2,9583.0,40,14108.0,211164.0
59,Computer Networking Products,MI,1,6041.0,40,14108.0,211164.0
60,Computer Networking Products,WA,2,3840.0,40,14108.0,211164.0
61,Computer Networking Products,MD,1,,40,14108.0,211164.0
62,Computer Networking Products,KS,1,,40,14108.0,211164.0
63,Electric Power Generation,NY,1,13054.0,1,13054.0,13054.0
64,Artists and Writers,,1,12916.0,3,12000.0,36166.0
65,Artists and Writers,TX,1,12000.0,3,12000.0,36166.0
66,Artists and Writers,CA,1,11250.0,3,12000.0,36166.0
67,Information Services,UT,1,22416.0,179,11875.0,272653.0
68,Information Services,OR,1,22416.0,179,11875.0,272653.0
69,Information Services,IL,7,15958.0,179,11875.0,272653.0
70,Information Services,GA,8,15958.0,179,11875.0,272653.0
71,Information Services,WA,18,15250.0,179,11875.0,272653.0
72,Information Services,CA,43,14708.0,179,11875.0,272653.0
73,Information Services,TX,21,14458.0,179,11875.0,272653.0
74,Information Services,NY,13,13625.0,179,11875.0,272653.0
75,Information Services,NC,3,13625.0,179,11875.0,272653.0
76,Information Services,MA,5,13625.0,179,11875.0,272653.0
77,Information Services,,20,13541.0,179,11875.0,272653.0
78,Information Services,CO,4,12083.0,179,11875.0,272653.0
79,Information Services,DC,1,11875.0,179,11875.0,272653.0
80,Information Services,MO,1,10416.0,179,11875.0,272653.0
81,Information Services,PA,3,9166.0,179,11875.0,272653.0
82,Information Services,VA,5,8151.0,179,11875.0,272653.0
83,Information Services,MD,5,7916.0,179,11875.0,272653.0
84,Information Services,FL,5,7040.0,179,11875.0,272653.0
85,Information Services,OK,1,7000.0,179,11875.0,272653.0
86,Information Services,AL,1,7000.0,179,11875.0,272653.0
87,Information Services,AZ,2,6666.0,179,11875.0,272653.0
88,Information Services,OH,2,3360.0,179,11875.0,272653.0
89,Information Services,MI,2,3200.0,179,11875.0,272653.0
90,Information Services,IA,1,3200.0,179,11875.0,272653.0
91,Information Services,TN,1,,179,11875.0,272653.0
92,Information Services,NJ,1,,179,11875.0,272653.0
93,Information Services,NH,1,,179,11875.0,272653.0
94,Information Services,MN,1,,179,11875.0,272653.0
95,Information Services,KY,1,,179,11875.0,272653.0
96,Information Services,DE,1,,179,11875.0,272653.0
97,Ground Passenger Transportation,WA,1,14250.0,2,11250.0,25500.0
98,Ground Passenger Transportation,CA,1,11250.0,2,11250.0,25500.0
99,Semiconductor Manufacturing,,8,17916.0,93,11083.0,88742.0
100,Semiconductor Manufacturing,WA,2,14583.0,93,11083.0,88742.0
101,Semiconductor Manufacturing,CA,33,11287.0,93,11083.0,88742.0
102,Semiconductor Manufacturing,TX,9,11083.0,93,11083.0,88742.0
103,Semiconductor Manufacturing,MN,1,11083.0,93,11083.0,88742.0
104,Semiconductor Manufacturing,MA,6,9104.0,93,11083.0,88742.0
105,Semiconductor Manufacturing,OR,4,6966.0,93,11083.0,88742.0
106,Semiconductor Manufacturing,AZ,5,3680.0,93,11083.0,88742.0
107,Semiconductor Manufacturing,CO,5,3040.0,93,11083.0,88742.0
108,Semiconductor Manufacturing,WI,3,,93,11083.0,88742.0
109,Semiconductor Manufacturing,NC,1,,93,11083.0,88742.0
110,Semiconductor Manufacturing,MI,1,,93,11083.0,88742.0
111,Semiconductor Manufacturing,ID,9,,93,11083.0,88742.0
112,Semiconductor Manufacturing,GA,2,,93,11083.0,88742.0
113,Semiconductor Manufacturing,CT,4,,93,11083.0,88742.0
114,Spectator Sports,NV,1,13600.0,40,10833.0,74353.0
115,Spectator Sports,TX,4,12000.0,40,10833.0,74353.0
116,Spectator Sports,FL,2,12000.0,40,10833.0,74353.0
117,Spectator Sports,CT,1,11200.0,40,10833.0,74353.0
118,Spectator Sports,NY,3,10833.0,40,10833.0,74353.0
119,Spectator Sports,OR,2,3840.0,40,10833.0,74353.0
120,Spectator Sports,PA,2,3680.0,40,10833.0,74353.0
121,Spectator Sports,AZ,1,3680.0,40,10833.0,74353.0
122,Spectator Sports,CA,3,3520.0,40,10833.0,74353.0
123,Spectator Sports,VA,4,,40,10833.0,74353.0
124,Spectator Sports,OH,1,,40,10833.0,74353.0
125,Spectator Sports,NJ,1,,40,10833.0,74353.0
126,Spectator Sports,NC,2,,40,10833.0,74353.0
127,Spectator Sports,KY,2,,40,10833.0,74353.0
128,Spectator Sports,KS,1,,40,10833.0,74353.0
129,Spectator Sports,IN,2,,40,10833.0,74353.0
130,Spectator Sports,IL,2,,40,10833.0,74353.0
131,Spectator Sports,IA,1,,40,10833.0,74353.0
132,Spectator Sports,AR,1,,40,10833.0,74353.0
133,Spectator Sports,AL,1,,40,10833.0,74353.0
134,Spectator Sports,,3,,40,10833.0,74353.0
135,Software Development,MN,4,33333.0,792,10416.0,439970.0
136,Software Development,IA,1,22654.0,792,10416.0,439970.0
137,Software Development,LA,2,16666.0,792,10416.0,439970.0
138,Software Development,WI,5,13387.0,792,10416.0,439970.0
139,Software Development,VA,28,13387.0,792,10416.0,439970.0
140,Software Development,MT,1,13387.0,792,10416.0,439970.0
141,Software Development,MA,23,13220.0,792,10416.0,439970.0
142,Software Development,DE,5,12045.0,792,10416.0,439970.0
143,Software Development,NY,49,11666.0,792,10416.0,439970.0
144,Software Development,WA,59,11650.0,792,10416.0,439970.0
145,Software Development,TX,50,11545.0,792,10416.0,439970.0
146,Software Development,CA,105,11508.0,792,10416.0,439970.0
147,Software Development,SD,6,11445.0,792,10416.0,439970.0
148,Software Development,RI,2,11445.0,792,10416.0,439970.0
149,Software Development,OK,4,11445.0,792,10416.0,439970.0
150,Software Development,NE,2,11445.0,792,10416.0,439970.0
151,Software Development,MD,12,11445.0,792,10416.0,439970.0
152,Software Development,KY,4,11445.0,792,10416.0,439970.0
153,Software Development,AR,3,11445.0,792,10416.0,439970.0
154,Software Development,AL,4,10416.0,792,10416.0,439970.0
155,Software Development,,175,10416.0,792,10416.0,439970.0
156,"Technology, Information and Media",MO,1,10416.0,1,10416.0,10416.0
157,Software Development,NH,3,9779.0,792,10416.0,439970.0
158,Software Development,NC,20,9779.0,792,10416.0,439970.0
159,Software Development,MI,12,9779.0,792,10416.0,439970.0
160,Software Development,IN,5,9779.0,792,10416.0,439970.0
161,Software Development,UT,6,9445.0,792,10416.0,439970.0
162,Software Development,IL,21,9375.0,792,10416.0,439970.0
163,Software Development,PA,13,9125.0,792,10416.0,439970.0
164,Software Development,GA,28,8845.0,792,10416.0,439970.0
165,Software Development,FL,30,8845.0,792,10416.0,439970.0
166,Software Development,OH,10,8125.0,792,10416.0,439970.0
167,Software Development,CT,4,8000.0,792,10416.0,439970.0
168,Software Development,ND,3,7908.0,792,10416.0,439970.0
169,Software Development,CO,14,7591.0,792,10416.0,439970.0
170,Software Development,SC,4,7291.0,792,10416.0,439970.0
171,Software Development,NJ,16,6666.0,792,10416.0,439970.0
172,Software Development,OR,9,6250.0,792,10416.0,439970.0
173,Software Development,TN,9,5920.0,792,10416.0,439970.0
174,Software Development,AZ,17,5833.0,792,10416.0,439970.0
175,Software Development,NV,1,3840.0,792,10416.0,439970.0
176,Software Development,DC,8,2400.0,792,10416.0,439970.0
177,Software Development,NM,1,,792,10416.0,439970.0
178,Software Development,MS,3,,792,10416.0,439970.0
179,Software Development,MO,6,,792,10416.0,439970.0
180,Software Development,ME,2,,792,10416.0,439970.0
181,Software Development,KS,2,,792,10416.0,439970.0
182,Software Development,ID,1,,792,10416.0,439970.0
183,Engineering Services,CA,1,11666.0,7,10250.0,21916.0
184,Engineering Services,CO,1,10250.0,7,10250.0,21916.0
185,Engineering Services,WI,1,,7,10250.0,21916.0
186,Engineering Services,VA,2,,7,10250.0,21916.0
187,Engineering Services,MI,1,,7,10250.0,21916.0
188,Engineering Services,FL,1,,7,10250.0,21916.0
189,Renewable Energy Power Generation,CA,1,10083.0,1,10083.0,10083.0
190,Advertising Services,WA,3,16765.0,347,10000.0,334389.0
191,Advertising Services,VA,12,16765.0,347,10000.0,334389.0
192,Advertising Services,TN,5,16765.0,347,10000.0,334389.0
193,Advertising Services,PA,8,16765.0,347,10000.0,334389.0
194,Advertising Services,OH,10,16765.0,347,10000.0,334389.0
195,Advertising Services,NH,2,16765.0,347,10000.0,334389.0
196,Advertising Services,MN,6,16765.0,347,10000.0,334389.0
197,Advertising Services,MI,9,16765.0,347,10000.0,334389.0
198,Advertising Services,MA,7,16765.0,347,10000.0,334389.0
199,Advertising Services,IN,5,16765.0,347,10000.0,334389.0
200,Advertising Services,HI,1,16765.0,347,10000.0,334389.0
201,Advertising Services,FL,15,16765.0,347,10000.0,334389.0
202,Advertising Services,CT,2,16765.0,347,10000.0,334389.0
203,Advertising Services,CO,5,16765.0,347,10000.0,334389.0
204,Venture Capital and Private Equity Principals,TX,3,13333.0,47,10000.0,61944.0
205,Venture Capital and Private Equity Principals,NY,20,12500.0,47,10000.0,61944.0
206,Advertising Services,NJ,9,12000.0,347,10000.0,334389.0
207,Venture Capital and Private Equity Principals,CA,9,10625.0,47,10000.0,61944.0
208,Advertising Services,TX,21,10000.0,347,10000.0,334389.0
209,Venture Capital and Private Equity Principals,,8,10000.0,47,10000.0,61944.0
210,Advertising Services,IL,21,9375.0,347,10000.0,334389.0
211,Advertising Services,CA,64,8500.0,347,10000.0,334389.0
212,Advertising Services,NY,38,8125.0,347,10000.0,334389.0
213,Advertising Services,,37,7708.0,347,10000.0,334389.0
214,Advertising Services,AZ,7,7200.0,347,10000.0,334389.0
215,Advertising Services,MD,9,6412.0,347,10000.0,334389.0
216,Venture Capital and Private Equity Principals,FL,1,6375.0,47,10000.0,61944.0
217,Advertising Services,GA,8,6270.0,347,10000.0,334389.0
218,Venture Capital and Private Equity Principals,CO,2,4791.0,47,10000.0,61944.0
219,Advertising Services,DC,3,4333.0,347,10000.0,334389.0
220,Advertising Services,OR,4,4320.0,347,10000.0,334389.0
221,Venture Capital and Private Equity Principals,SC,1,4320.0,47,10000.0,61944.0
222,Advertising Services,NC,5,4166.0,347,10000.0,334389.0
223,Advertising Services,UT,4,3750.0,347,10000.0,334389.0
224,Advertising Services,NE,3,3200.0,347,10000.0,334389.0
225,Advertising Services,NV,6,2400.0,347,10000.0,334389.0
226,Advertising Services,AL,1,1920.0,347,10000.0,334389.0
227,Advertising Services,WI,4,,347,10000.0,334389.0
228,Advertising Services,OK,3,,347,10000.0,334389.0
229,Advertising Services,NM,1,,347,10000.0,334389.0
230,Advertising Services,MO,2,,347,10000.0,334389.0
231,Advertising Services,KY,2,,347,10000.0,334389.0
232,Advertising Services,KS,3,,347,10000.0,334389.0
233,Advertising Services,AR,2,,347,10000.0,334389.0
234,Venture Capital and Private Equity Principals,IL,2,,47,10000.0,61944.0
235,Venture Capital and Private Equity Principals,IA,1,,47,10000.0,61944.0
236,Law Enforcement,CA,1,13299.0,7,9979.0,28718.0
237,Law Enforcement,RI,1,9979.0,7,9979.0,28718.0
238,Law Enforcement,WI,1,5440.0,7,9979.0,28718.0
239,Law Enforcement,TX,1,,7,9979.0,28718.0
240,Law Enforcement,NC,1,,7,9979.0,28718.0
241,Law Enforcement,LA,1,,7,9979.0,28718.0
242,Law Enforcement,FL,1,,7,9979.0,28718.0
243,Law Enforcement,,0,,7,9979.0,28718.0
244,Professional Services,VA,4,10566.0,10,9337.0,19903.0
245,Professional Services,MD,1,9337.0,10,9337.0,19903.0
246,Professional Services,NC,1,,10,9337.0,19903.0
247,Professional Services,KS,1,,10,9337.0,19903.0
248,Professional Services,IL,1,,10,9337.0,19903.0
249,Professional Services,AZ,1,,10,9337.0,19903.0
250,Professional Services,,1,,10,9337.0,19903.0
251,"Glass, Ceramics and Concrete Manufacturing",GA,3,12083.0,11,9290.0,52632.0
252,"Glass, Ceramics and Concrete Manufacturing",TN,2,9958.0,11,9290.0,52632.0
253,"Glass, Ceramics and Concrete Manufacturing",IL,1,9375.0,11,9290.0,52632.0
254,"Glass, Ceramics and Concrete Manufacturing",CA,1,9290.0,11,9290.0,52632.0
255,"Glass, Ceramics and Concrete Manufacturing",NC,1,6966.0,11,9290.0,52632.0
256,"Glass, Ceramics and Concrete Manufacturing",NY,1,4960.0,11,9290.0,52632.0
257,"Glass, Ceramics and Concrete Manufacturing",OH,1,,11,9290.0,52632.0
258,"Glass, Ceramics and Concrete Manufacturing",KY,1,,11,9290.0,52632.0
259,Armed Forces,WA,1,10625.0,19,9120.0,22305.0
260,Armed Forces,CA,4,9120.0,19,9120.0,22305.0
261,Armed Forces,TX,1,2560.0,19,9120.0,22305.0
262,Armed Forces,VA,3,,19,9120.0,22305.0
263,Armed Forces,RI,1,,19,9120.0,22305.0
264,Armed Forces,PA,1,,19,9120.0,22305.0
265,Armed Forces,NJ,3,,19,9120.0,22305.0
266,Armed Forces,NC,1,,19,9120.0,22305.0
267,Armed Forces,MA,1,,19,9120.0,22305.0
268,Armed Forces,,3,,19,9120.0,22305.0
269,Nanotechnology Research,TX,1,11083.0,21,9104.0,36550.0
270,Nanotechnology Research,MN,1,11083.0,21,9104.0,36550.0
271,Nanotechnology Research,MA,2,9104.0,21,9104.0,36550.0
272,Nanotechnology Research,CA,13,5280.0,21,9104.0,36550.0
273,Nanotechnology Research,CT,4,,21,9104.0,36550.0
274,Computer Games,CA,9,10000.0,18,8800.0,32240.0
275,Computer Games,WA,2,8800.0,18,8800.0,32240.0
276,Computer Games,,4,8800.0,18,8800.0,32240.0
277,Computer Games,NC,3,4640.0,18,8800.0,32240.0
278,Computer and Network Security,IL,2,14400.0,73,8750.0,107403.0
279,Computers and Electronics Manufacturing,CA,21,13516.0,63,8750.0,55403.0
280,Computer and Network Security,MA,3,12500.0,73,8750.0,107403.0
281,Computer and Network Security,NY,4,11666.0,73,8750.0,107403.0
282,Computers and Electronics Manufacturing,MI,1,11666.0,63,8750.0,55403.0
283,Computer and Network Security,WA,4,11173.0,73,8750.0,107403.0
284,Computers and Electronics Manufacturing,,8,10570.0,63,8750.0,55403.0
285,Computer and Network Security,GA,3,9600.0,73,8750.0,107403.0
286,Computer and Network Security,FL,6,9166.0,73,8750.0,107403.0
287,Computer and Network Security,CA,10,8750.0,73,8750.0,107403.0
288,Computers and Electronics Manufacturing,WA,4,8750.0,63,8750.0,55403.0
289,Computer and Network Security,,14,8000.0,73,8750.0,107403.0
290,Computer and Network Security,ND,1,7908.0,73,8750.0,107403.0
291,Computer and Network Security,MD,4,5600.0,73,8750.0,107403.0
292,Computer and Network Security,OH,1,4960.0,73,8750.0,107403.0
293,Computers and Electronics Manufacturing,NY,2,4960.0,63,8750.0,55403.0
294,Computer and Network Security,TN,2,3680.0,73,8750.0,107403.0
295,Computers and Electronics Manufacturing,TX,13,3541.0,63,8750.0,55403.0
296,Computers and Electronics Manufacturing,UT,5,2400.0,63,8750.0,55403.0
297,Computer and Network Security,TX,8,,73,8750.0,107403.0
298,Computer and Network Security,NE,1,,73,8750.0,107403.0
299,Computer and Network Security,NC,2,,73,8750.0,107403.0
300,Computer and Network Security,MO,1,,73,8750.0,107403.0
301,Computer and Network Security,MI,2,,73,8750.0,107403.0
302,Computer and Network Security,LA,1,,73,8750.0,107403.0
303,Computer and Network Security,CT,1,,73,8750.0,107403.0
304,Computer and Network Security,CO,1,,73,8750.0,107403.0
305,Computer and Network Security,AZ,2,,73,8750.0,107403.0
306,Computers and Electronics Manufacturing,TN,1,,63,8750.0,55403.0
307,Computers and Electronics Manufacturing,PA,2,,63,8750.0,55403.0
308,Computers and Electronics Manufacturing,NV,1,,63,8750.0,55403.0
309,Computers and Electronics Manufacturing,NJ,1,,63,8750.0,55403.0
310,Computers and Electronics Manufacturing,NC,1,,63,8750.0,55403.0
311,Computers and Electronics Manufacturing,MN,2,,63,8750.0,55403.0
312,Computers and Electronics Manufacturing,IL,1,,63,8750.0,55403.0
313,Railroad Equipment Manufacturing,MD,1,9583.0,12,8625.0,24128.0
314,Railroad Equipment Manufacturing,DC,1,8625.0,12,8625.0,24128.0
315,Railroad Equipment Manufacturing,,2,5920.0,12,8625.0,24128.0
316,Railroad Equipment Manufacturing,TX,1,,12,8625.0,24128.0
317,Railroad Equipment Manufacturing,PA,2,,12,8625.0,24128.0
318,Railroad Equipment Manufacturing,NC,1,,12,8625.0,24128.0
319,Railroad Equipment Manufacturing,IL,3,,12,8625.0,24128.0
320,Railroad Equipment Manufacturing,FL,1,,12,8625.0,24128.0
321,Internet Publishing,,2,8541.0,3,8541.0,8541.0
322,Internet Publishing,TX,1,,3,8541.0,8541.0
323,International Affairs,NY,1,8458.0,3,8458.0,8458.0
324,International Affairs,DC,2,,3,8458.0,8458.0
325,Leasing Non-residential Real Estate,,3,12500.0,32,8333.0,82651.0
326,Civil Engineering,,17,12291.0,189,8333.0,140258.0
327,Civil Engineering,IL,5,12083.0,189,8333.0,140258.0
328,Architecture and Planning,NY,6,11041.0,83,8333.0,90513.0
329,Leasing Non-residential Real Estate,CA,2,10880.0,32,8333.0,82651.0
330,Architecture and Planning,MO,1,10833.0,83,8333.0,90513.0
331,Civil Engineering,LA,2,10833.0,189,8333.0,140258.0
332,Leasing Non-residential Real Estate,MO,1,10833.0,32,8333.0,82651.0
333,Civil Engineering,CA,30,10625.0,189,8333.0,140258.0
334,Architecture and Planning,WA,2,10416.0,83,8333.0,90513.0
335,Civil Engineering,NY,8,10009.0,189,8333.0,140258.0
336,Architecture and Planning,FL,5,9600.0,83,8333.0,90513.0
337,Civil Engineering,NJ,4,9375.0,189,8333.0,140258.0
338,Leasing Non-residential Real Estate,DC,1,9166.0,32,8333.0,82651.0
339,Leasing Non-residential Real Estate,NY,5,9053.0,32,8333.0,82651.0
340,Architecture and Planning,TX,8,8333.0,83,8333.0,90513.0
341,Architecture and Planning,CO,3,8333.0,83,8333.0,90513.0
342,Civil Engineering,TX,23,8333.0,189,8333.0,140258.0
343,Civil Engineering,MT,1,8333.0,189,8333.0,140258.0
344,Civil Engineering,GA,4,8333.0,189,8333.0,140258.0
345,Civil Engineering,CO,7,8333.0,189,8333.0,140258.0
346,IT System Custom Software Development,NY,1,8333.0,1,8333.0,8333.0
347,Leasing Non-residential Real Estate,MD,1,8333.0,32,8333.0,82651.0
348,Civil Engineering,AZ,6,8320.0,189,8333.0,140258.0
349,Civil Engineering,NE,2,8125.0,189,8333.0,140258.0
350,Architecture and Planning,WI,3,7500.0,83,8333.0,90513.0
351,Civil Engineering,WI,3,7500.0,189,8333.0,140258.0
352,Leasing Non-residential Real Estate,SC,2,7500.0,32,8333.0,82651.0
353,Architecture and Planning,NC,3,6666.0,83,8333.0,90513.0
354,Architecture and Planning,,12,6458.0,83,8333.0,90513.0
355,Leasing Non-residential Real Estate,NJ,2,6250.0,32,8333.0,82651.0
356,Architecture and Planning,CA,12,5833.0,83,8333.0,90513.0
357,Civil Engineering,MD,5,5760.0,189,8333.0,140258.0
358,Architecture and Planning,NJ,3,5500.0,83,8333.0,90513.0
359,Leasing Non-residential Real Estate,FL,1,5416.0,32,8333.0,82651.0
360,Civil Engineering,WA,6,5125.0,189,8333.0,140258.0
361,Civil Engineering,VA,8,4480.0,189,8333.0,140258.0
362,Leasing Non-residential Real Estate,TX,5,2720.0,32,8333.0,82651.0
363,Civil Engineering,ND,1,2400.0,189,8333.0,140258.0
364,Architecture and Planning,PA,9,,83,8333.0,90513.0
365,Architecture and Planning,NM,1,,83,8333.0,90513.0
366,Architecture and Planning,MT,1,,83,8333.0,90513.0
367,Architecture and Planning,MN,2,,83,8333.0,90513.0
368,Architecture and Planning,MI,1,,83,8333.0,90513.0
369,Architecture and Planning,MD,2,,83,8333.0,90513.0
370,Architecture and Planning,MA,2,,83,8333.0,90513.0
371,Architecture and Planning,KY,1,,83,8333.0,90513.0
372,Architecture and Planning,KS,1,,83,8333.0,90513.0
373,Architecture and Planning,IL,1,,83,8333.0,90513.0
374,Architecture and Planning,IA,1,,83,8333.0,90513.0
375,Architecture and Planning,GA,2,,83,8333.0,90513.0
376,Architecture and Planning,DC,1,,83,8333.0,90513.0
377,Civil Engineering,UT,1,,189,8333.0,140258.0
378,Civil Engineering,SC,1,,189,8333.0,140258.0
379,Civil Engineering,PA,3,,189,8333.0,140258.0
380,Civil Engineering,OH,10,,189,8333.0,140258.0
381,Civil Engineering,NV,1,,189,8333.0,140258.0
382,Civil Engineering,NM,1,,189,8333.0,140258.0
383,Civil Engineering,NH,1,,189,8333.0,140258.0
384,Civil Engineering,NC,6,,189,8333.0,140258.0
385,Civil Engineering,MS,1,,189,8333.0,140258.0
386,Civil Engineering,MN,2,,189,8333.0,140258.0
387,Civil Engineering,MI,5,,189,8333.0,140258.0
388,Civil Engineering,ME,1,,189,8333.0,140258.0
389,Civil Engineering,MA,5,,189,8333.0,140258.0
390,Civil Engineering,KS,1,,189,8333.0,140258.0
391,Civil Engineering,IN,2,,189,8333.0,140258.0
392,Civil Engineering,ID,1,,189,8333.0,140258.0
393,Civil Engineering,FL,13,,189,8333.0,140258.0
394,Civil Engineering,DC,1,,189,8333.0,140258.0
395,Civil Engineering,AR,1,,189,8333.0,140258.0
396,Leasing Non-residential Real Estate,WI,1,,32,8333.0,82651.0
397,Leasing Non-residential Real Estate,VA,2,,32,8333.0,82651.0
398,Leasing Non-residential Real Estate,NC,1,,32,8333.0,82651.0
399,Leasing Non-residential Real Estate,IN,1,,32,8333.0,82651.0
400,Leasing Non-residential Real Estate,IL,1,,32,8333.0,82651.0
401,Leasing Non-residential Real Estate,HI,1,,32,8333.0,82651.0
402,Leasing Non-residential Real Estate,CT,1,,32,8333.0,82651.0
403,Leasing Non-residential Real Estate,AZ,1,,32,8333.0,82651.0
404,Executive Offices,NY,1,13541.0,9,8306.0,21847.0
405,Executive Offices,WA,1,8306.0,9,8306.0,21847.0
406,Executive Offices,SC,2,,9,8306.0,21847.0
407,Executive Offices,MI,1,,9,8306.0,21847.0
408,Executive Offices,IL,1,,9,8306.0,21847.0
409,Executive Offices,CA,1,,9,8306.0,21847.0
410,Executive Offices,,2,,9,8306.0,21847.0
411,Law Practice,WI,2,18362.0,160,8250.0,175435.0
412,Law Practice,IN,2,16875.0,160,8250.0,175435.0
413,Law Practice,DC,7,13750.0,160,8250.0,175435.0
414,Law Practice,KY,1,12916.0,160,8250.0,175435.0
415,Law Practice,IL,5,10416.0,160,8250.0,175435.0
416,Law Practice,MO,2,9791.0,160,8250.0,175435.0
417,Law Practice,UT,1,9710.0,160,8250.0,175435.0
418,Law Practice,CA,41,9375.0,160,8250.0,175435.0
419,Law Practice,LA,1,8750.0,160,8250.0,175435.0
420,Law Practice,MD,4,8624.0,160,8250.0,175435.0
421,Law Practice,,24,8250.0,160,8250.0,175435.0
422,Law Practice,NY,18,7916.0,160,8250.0,175435.0
423,Law Practice,CO,6,7845.0,160,8250.0,175435.0
424,Law Practice,WA,7,7083.0,160,8250.0,175435.0
425,Law Practice,NV,2,6916.0,160,8250.0,175435.0
426,Law Practice,MN,2,5416.0,160,8250.0,175435.0
427,Law Practice,FL,6,4800.0,160,8250.0,175435.0
428,Law Practice,NC,2,4320.0,160,8250.0,175435.0
429,Law Practice,AZ,4,2720.0,160,8250.0,175435.0
430,Law Practice,TX,5,1600.0,160,8250.0,175435.0
431,Law Practice,VA,2,,160,8250.0,175435.0
432,Law Practice,TN,1,,160,8250.0,175435.0
433,Law Practice,SC,2,,160,8250.0,175435.0
434,Law Practice,PA,2,,160,8250.0,175435.0
435,Law Practice,OR,2,,160,8250.0,175435.0
436,Law Practice,OK,1,,160,8250.0,175435.0
437,Law Practice,NJ,1,,160,8250.0,175435.0
438,Law Practice,MI,1,,160,8250.0,175435.0
439,Law Practice,ME,1,,160,8250.0,175435.0
440,Law Practice,MA,2,,160,8250.0,175435.0
441,Law Practice,KS,1,,160,8250.0,175435.0
442,Law Practice,GA,1,,160,8250.0,175435.0
443,Law Practice,DE,1,,160,8250.0,175435.0
444,Investment Banking,IL,3,15000.0,59,8160.0,125583.0
